ID,area,eccentricity,min,max
PNG49_5,4820.3737024221455,0.7707129886996469,62.74628920102561,98.47460187191797
PNG4_2,5818.740484429066,0.7908621655847461,67.56156139578337,110.39573461750825
PNG4_3,4413.2871972318335,0.6790160067142484,64.30136940445982,87.58931218604826
PNG4_4,5319.529411764706,0.8131763538141821,62.98998195034372,108.22697968454942
PNG4_5,6603.847750865052,0.8204584486644454,69.53886405484415,121.63392465018585
PNG51_1,3556.2076124567475,0.8254955467598862,50.93548364176899,90.24575614464707
PNG51_2,4605.6193771626295,0.7996269973083703,59.3996072819296,98.91740639116416
PNG51_3,2123.8477508650517,0.5668113309800844,47.33135822320774,57.45159248237905
PNG51_4,4199.529411764706,0.7830040638520944,57.82548394552939,92.96453670669615
PNG51_5,2744.138408304498,0.7986438196126114,45.906761620284065,76.28191560463249
PNG52_1,1758.560553633218,0.7790165591376232,37.56724488994893,59.91554097011832
PNG52_2,2570.463667820069,0.7618387992078492,46.10171409310834,71.17024854478178
PNG52_3,1968.4982698961937,0.7289515278417777,41.572987065338424,60.729029318449356
PNG52_4,2822.1453287197232,0.7390551417853686,49.260861857598414,73.12585511329954
PNG52_5,3801.910034602076,0.714548298733692,58.31977278220798,83.36325113051987
PNG55_1,5142.698961937716,0.8849977125400703,55.92475572813543,120.11450134916143
PNG55_2,5766.311418685121,0.901444597768698,58.88387684043845,136.02362368884113
PNG55_3,5022.117647058823,0.875152389363333,55.91829690751796,115.570112048939
PNG55_4,4645.868512110726,0.8895417379775858,52.43904076167112,114.78295238112652
PNG55_5,4762.851211072664,0.8631694275851184,55.77047906608278,110.45531754207389
PNG57_1,3210.574394463668,0.7766511807954416,50.848348496629065,80.72051744448808
PNG57_2,3779.764705882353,0.8064636843677079,53.42986787901481,90.36250214597825
PNG57_3,2363.7370242214533,0.509637255857238,50.96342709336544,59.232980891979466
PNG57_4,3196.733564013841,0.8553319631096684,46.216354751201585,89.20692734941451
PNG57_5,4732.4567474048445,0.8317703034466549,57.93955512839932,104.37303650722495
PNG58_1,2588.899653979239,0.8068501894254373,44.167432239944084,74.76424213769906
PNG58_2,4446.505190311419,0.7829961330886572,59.55496094030977,95.74343553065044
PNG58_3,3726.3391003460206,0.8002333386986192,53.49921919283602,89.21164302334014
PNG58_4,3743.3356401384085,0.7808934109280207,54.64957892551902,87.4863177077254
PNG58_5,3737.4117647058824,0.7918393018082049,53.97344750206936,88.37537346893531
PNG59_1,3395.21107266436,0.7970247684117824,51.24962841778276,84.85787784869748
PNG59_2,3384.0276816609,0.830841202127716,49.16387172875607,88.34326442617146
